ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
ACGL,NMS,Financial Services,Bermuda,34079461376,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,98.55000305175781,91.32681816864013,95.03318244171143,93.18000030517578,0.03568564689134885,21.8,19,POLARIDAD | FIB_618 | HVN | POLARIDAD | POLARIDAD | AVWAP_pivot_low | AVWAP_earnings | SMA50W | SMA200D | POLARIDAD | SMA50D | HVN | POLARIDAD | EMA50D | EMA200D | POLARIDAD | POLARIDAD | AVWAP_52w_high | POLARIDAD,True,66.61475279963693,57.4812932105815,subiendo_positivo,1,True,47.61904761904761,108.71053,0.10310021951907955,2.25,0.5,0,2026-07-28,26,True,,,False,,True,3,True,Earnings en 26 días (2026-07-28),2026-07-02T09:54:07.949648,sp500,,97.0,93.0,89.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BATS.L,LSE,Consumer Defensive,United Kingdom,100559257600,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,4611.0,4267.210719999999,4431.34928,4349.28,0.038961335935805606,17.2,12,HVN | SMA50W | EMA200D | POLARIDAD | SMA200D | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | FIB_618 | POLARIDAD,True,51.65663630480225,53.96337369441703,bajando_positivo,0,True,83.33333333333334,5054.545,0.09619279982650175,1.81818,0.7272727272727273,0,,,False,,,False,,True,3,True,,2026-07-02T09:54:08.052348,stoxx600,,4400.0,4300.0,4100.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
DTE,NYQ,Utilities,United States,31322824704,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,150.57000732421875,140.0688571802063,142.23021014157104,141.14953366088866,0.05538817013331102,15.0,9,POLARIDAD | SMA50W | POLARIDAD | SMA200D | EMA200D | POLARIDAD | POLARIDAD | HVN | FIB_786,True,56.57342143273921,58.28650284852186,bajando_positivo,0,True,70.23809523809523,159.5357,0.05954501055761807,1.88235,0.5882352941176471,0,2026-07-30,28,True,,,False,,True,3,True,Earnings en 28 días (2026-07-30),2026-07-02T09:54:08.051404,sp500,,147.5,140.0,137.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABNB,NMS,Consumer Cyclical,United States,86390571008,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,147.30999755859375,136.26929723205566,139.1377035003662,137.70350036621093,0.05547684606387257,15.0,7,HVN | EMA50D | AVWAP_earnings | SMA50D | POLARIDAD | POLARIDAD | POLARIDAD,True,62.0967016781366,62.940382485669694,bajando_positivo,0,True,69.44444444444444,156.74324,0.06403667502373067,2.11628,0.5348837209302325,0,2026-08-05,34,True,,,False,,True,3,True,Earnings en 34 días (2026-08-05),2026-07-02T09:54:07.959676,nasdaq100|sp500,,142.5,137.5,132.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BAC,NYQ,Financial Services,United States,410750681088,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,58.36000061035156,51.6485158012811,52.93229147175175,52.29040363651643,0.09300392532273334,14.5,8,EMA200D | SMA50W | FIB_786 | SMA200D | HVN | GAP | POLARIDAD | POLARIDAD,True,68.65549706764529,64.40960028825207,bajando_positivo,0,True,43.25396825396825,63.97727,0.09625204473784876,1.41667,0.9166666666666666,1,2026-07-14,12,True,,,False,,True,3,True,Earnings en 12 días (2026-07-14),2026-07-02T09:54:07.992852,sp500,,57.0,52.0,50.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ALLE,NYQ,Industrials,Ireland,12006099968,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,139.92999267578125,132.85019347161867,134.12028516607666,133.48523931884768,0.04151867229183472,14.2,4,FIB_618 | AVWAP_earnings | POLARIDAD | SMA50D,True,61.01487271453173,45.36173069626197,subiendo_positivo,2,True,78.57142857142857,165.18182,0.18046043483134744,2.18182,0.45454545454545453,0,2026-07-23,21,True,,,False,,True,3,True,Earnings en 21 días (2026-07-23),2026-07-02T09:54:07.987184,sp500,,135.0,132.5,130.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CARR,NYQ,Industrials,United States,60989521920,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,72.06999969482422,66.52268359807968,69.10781616540909,67.81524988174439,0.041101478312172944,12.9,8,HVN | SMA50D | EMA50D | AVWAP_earnings | POLARIDAD | POLARIDAD | AVWAP_pivot_low | POLARIDAD,True,56.131647174678434,63.13755471547401,bajando_negativo,0,True,76.5873015873016,76.37048,0.05967088002477983,1.95833,0.5416666666666666,0,2026-07-28,26,True,,,False,,True,3,True,Earnings en 26 días (2026-07-28),2026-07-02T09:54:08.039050,sp500,,70.0,68.0,64.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKNG,NMS,Consumer Cyclical,United States,140609454080,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,182.63999938964844,168.13483372352937,172.09011064112764,170.1124721823285,0.05776329820289487,12.6,6,AVWAP_earnings | SMA50D | HVN | GAP | EMA50D | POLARIDAD,True,61.50126517825992,52.26501064519578,bajando_positivo,0,True,83.33333333333334,224.40572,0.22867784028649507,1.54054,0.8108108108108109,0,2026-07-29,27,True,,,False,,True,3,True,Earnings en 27 días (2026-07-29),2026-07-02T09:54:08.023738,nasdaq100|sp500,,175.0,170.0,162.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
COF,NYQ,Financial Services,United States,126173110272,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,204.82000732421875,190.6029888538613,193.41564131420554,192.0093150840334,0.05567994142271817,12.0,5,SMA50D | POLARIDAD | AVWAP_earnings | POLARIDAD | EMA50D,True,63.58591171532859,53.79944479850259,bajando_positivo,0,True,73.01587301587301,256.22726,0.2509874564861547,1.625,0.7916666666666666,0,2026-07-21,19,True,,,False,,True,3,True,Earnings en 19 días (2026-07-21),2026-07-02T09:54:08.050761,sp500,,200.0,192.5,185.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
C,NYQ,Financial Services,United States,243027673088,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,140.1300048828125,130.40066880715193,133.0694866643499,131.7350777357509,0.05038548471019565,11.8,5,FIB_618 | SMA50D | POLARIDAD | EMA50D | AVWAP_earnings,True,56.30439634221005,67.622336579875,bajando_negativo,0,True,55.158730158730165,149.0238,0.06346817103606872,1.59091,0.8181818181818182,1,2026-07-14,12,True,,,False,,True,3,True,Earnings en 12 días (2026-07-14),2026-07-02T09:54:08.042390,sp500,,137.5,132.5,127.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
