ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
HBAN,NMS,Financial Services,United States,36001841152,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,17.760000228881836,16.50334113961143,17.17466253547755,16.83900183754449,0.0329582030326999,18.2,11,FIB_618 | AVWAP_52w_high | SMA50D | AVWAP_earnings | EMA200D | HVN | SMA200D | SMA50W | EMA50D | POLARIDAD | AVWAP_pivot_low,True,59.46344490352101,57.10342610933055,bajando_positivo,0,True,57.14285714285714,20.45,0.1514639491244829,1.68421,0.7368421052631579,1,2026-07-23,13,True,,,False,,True,3,True,Earnings en 13 días (2026-07-23),2026-07-10T10:11:29.351531,sp500,,17.5,17.0,16.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABT,NYQ,Healthcare,United States,166569590784,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,94.4000015258789,88.54310478914981,90.05078370812457,89.29694424863719,0.04607222190099264,17.4,7,HVN | FIB_786 | GAP | SMA50D | POLARIDAD | FIB_618 | AVWAP_earnings,True,58.31313085432211,41.85637992087943,bajando_positivo,1,True,72.61904761904762,116.4,0.23305082752662876,1.64286,0.75,0,,,False,,,False,,True,3,True,,2026-07-10T10:11:28.993354,sp500,,92.0,89.0,86.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
DTE,NYQ,Utilities,United States,31493406720,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,149.27000427246094,140.06887670898436,142.19113305664064,141.1300048828125,0.04742326665241673,15.0,10,POLARIDAD | POLARIDAD | HVN | SMA50W | SMA200D | POLARIDAD | FIB_786 | HVN | EMA200D | POLARIDAD,True,50.004948751792526,56.005875562317826,bajando_negativo,0,True,82.53968253968253,160.63333,0.07612598246327984,1.88235,0.5555555555555556,0,,,False,,,False,,True,3,True,,2026-07-10T10:11:29.350829,sp500,,147.5,140.0,137.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
APH,NYQ,Technology,United States,205215416320,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,162.24000549316406,143.3347146294403,147.22748156806946,145.28109809875488,0.09253281198715903,14.3,6,POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_earnings | HVN | SMA50D,True,54.1677474391167,60.8702689878634,bajando_negativo,0,True,69.44444444444444,184.0,0.13412224956903618,1.55556,0.8333333333333334,0,,,False,,,False,,True,3,True,,2026-07-10T10:11:29.092656,sp500,,155.0,145.0,135.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CARR,NYQ,Industrials,United States,58223685632,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,67.80999755859375,60.13934196258545,61.17825874542236,60.6588003540039,0.0977988357460268,13.8,5,POLARIDAD | SMA200D | POLARIDAD | AVWAP_52w_high | SMA50W,True,44.968380565920235,55.38443303933526,bajando_negativo,0,True,68.25396825396825,76.46571,0.12764655291318894,1.95833,0.5416666666666666,0,,,False,,,False,,True,3,True,,2026-07-10T10:11:29.203172,sp500,,65.0,61.0,58.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CL,NYQ,Consumer Defensive,United States,74449616896,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,91.01000213623047,84.62435818859862,86.26436715319824,85.44436267089843,0.05214410363301186,12.8,6,HVN | SMA200W | SMA200D | SMA50W | POLARIDAD | FIB_786,True,49.806416034023066,54.84162739438477,bajando_positivo,0,True,79.76190476190477,95.85,0.05318094440350252,2.09524,0.6190476190476191,0,,,False,,,False,,True,3,True,,2026-07-10T10:11:29.359995,sp500,,89.0,85.0,82.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CTVA,NYQ,Basic Materials,United States,56970084352,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,83.86000061035156,79.93027626768216,81.32062331356015,80.62544979062116,0.030281150468748713,12.0,6,AVWAP_earnings | AVWAP_pivot_low | SMA50D | EMA50D | POLARIDAD | POLARIDAD,True,58.99469353596023,60.940064403740664,bajando_positivo,0,True,44.047619047619044,90.15,0.07500595449401914,1.80952,0.6666666666666666,0,,,False,,,False,,True,3,True,,2026-07-10T10:11:29.369543,sp500,,82.0,81.0,78.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ECL,NYQ,Basic Materials,United States,76840878080,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,273.0299987792969,262.4448544425964,264.243355091095,263.3441047668457,0.03218197167888698,12.0,3,SMA50D | AVWAP_earnings | POLARIDAD,True,51.56754012856106,52.05817754763207,bajando_negativo,0,True,84.52380952380952,319.4,0.16983482191708243,1.73077,0.7307692307692307,0,2026-07-28,18,True,,,False,,True,3,True,Earnings en 18 días (2026-07-28),2026-07-10T10:11:29.254901,sp500,,265.0,265.0,255.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
COF,NYQ,Financial Services,United States,118244933632,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,200.10000610351562,190.79849549102784,192.2215087814331,191.51000213623047,0.039372799009345476,12.0,4,POLARIDAD | SMA50D | AVWAP_earnings | POLARIDAD,True,53.65772939687921,50.713608213201596,bajando_negativo,0,True,83.73015873015873,256.22726,0.28049601291590487,1.625,0.7916666666666666,0,,,False,,,False,,True,3,True,,2026-07-10T10:11:29.278180,sp500,,195.0,192.5,185.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CFG,NYQ,Financial Services,United States,28992786432,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,69.86000061035156,65.37085669902801,66.91614197345734,66.14349933624268,0.042139401820417546,12.0,6,SMA50D | AVWAP_earnings | POLARIDAD | POLARIDAD | EMA50D | POLARIDAD,True,56.78678726770808,65.6403911652482,bajando_negativo,0,True,68.65079365079364,76.52941,0.09546821258773641,1.61111,0.8333333333333334,1,,,False,,,False,,True,3,True,,2026-07-10T10:11:29.278780,sp500,,68.0,66.0,64.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
