ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
APO,NYQ,Financial Services,United States,82841395200,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,140.27999877929688,127.02573750070572,132.29966086812973,129.66269918441773,0.05688863687347646,18.4,10,SMA200D | EMA200D | POLARIDAD | SMA50W | AVWAP_pivot_low | POLARIDAD | POLARIDAD | AVWAP_earnings | HVN | GAP,True,69.22964808629614,61.028288551908624,subiendo_positivo,1,True,80.15873015873017,152.89474,0.08992544432902339,1.7619,0.7142857142857143,0,,,False,,,False,,True,3,True,,2026-08-12T08:14:55.655219,sp500,,135.0,130.0,122.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABBV,NYQ,Healthcare,United States,441938345984,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,250.08999633789062,224.93453886016846,225.99506502166747,225.46480194091797,0.09634504246091102,15.0,5,POLARIDAD | EMA200D | HVN | SMA200D | SMA50W,True,51.97556258469292,59.13703095584789,subiendo_negativo,1,True,50.0,275.39285,0.1011749931329653,1.74194,0.7741935483870968,0,,,False,,,False,,True,3,True,,2026-08-12T08:14:55.676149,sp500,,245.0,225.0,220.0,uptrend,pullback_in_uptrend,pullback_in_uptrend|post_earnings_dip,0
ABI.BR,BRU,Consumer Defensive,Belgium,136656764928,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,69.4000015258789,63.43911869381905,64.12377900744438,63.78144885063172,0.07602625940097489,11.5,3,SMA200D | HVN | POLARIDAD,True,38.81787839273296,52.871475251729606,bajando_negativo,0,True,77.77777777777779,81.79785,0.17864334584341468,1.68,0.76,0,,,False,,,False,,True,3,True,,2026-08-12T08:14:55.686879,stoxx600,,68.0,64.0,62.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CBK.DE,GER,Financial Services,Germany,42542141440,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,39.36000061035156,36.79192289550782,37.76087617675781,37.276399536132814,0.04062816079258866,11.4,8,HVN | FIB_786 | POLARIDAD | POLARIDAD | FIB_618 | POLARIDAD | EMA50D | SMA50D,True,58.67043882879612,63.8699226624236,bajando_positivo,0,True,41.269841269841265,40.83846,0.03756248391062278,2.23077,0.5384615384615384,0,,,False,,,False,,True,3,True,,2026-08-12T08:14:55.700049,stoxx600,,38.0,37.0,36.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKR,NMS,Energy,United States,64335204352,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,64.80999755859375,59.069895686192666,61.14086815894177,60.10538192256722,0.05661363273983731,10.8,7,POLARIDAD | SMA50D | AVWAP_pivot_low | EMA50D | HVN | AVWAP_earnings | AVWAP_52w_high,True,67.97614799248103,58.34669613832971,neutral,0,True,54.761904761904766,71.3913,0.10154764217443768,1.70833,0.7916666666666666,0,,,False,,,False,,True,3,True,,2026-08-12T08:14:55.688748,nasdaq100|sp500,,63.0,60.0,57.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AVGO,NMS,Technology,United States,1979533885440,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,416.0799865722656,392.88546605182563,397.03995172255907,394.9627088871923,0.04576051592041581,8.7,5,AVWAP_earnings | AVWAP_52w_high | SMA50D | EMA50D | GAP,True,58.32603312298198,56.554487119564435,bajando_positivo,0,True,40.476190476190474,527.88446,0.2687090872810243,1.3125,0.9166666666666666,1,2026-09-02,21,True,,,False,,True,3,True,Earnings en 21 días (2026-09-02),2026-08-12T08:14:55.628719,nasdaq100|sp500|watchlist,,400.0,395.0,375.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AEE,NYQ,Utilities,United States,29849241600,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,107.81999969482422,100.60141844543456,101.56108033386231,101.08124938964843,0.05804970672117674,7.5,3,HVN | POLARIDAD | POLARIDAD,True,41.19391280802255,47.1664485175846,subiendo_negativo,2,True,65.87301587301587,121.5,0.12687813340656562,1.76471,0.6470588235294118,0,,,False,,,False,,True,3,True,,2026-08-12T08:14:55.686174,sp500,,105.0,100.0,97.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AEP,NMS,Utilities,United States,67276627968,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,123.58000183105469,114.96410182952881,116.835901222229,115.9000015258789,0.054572750517073956,5.6,3,POLARIDAD | HVN | POLARIDAD,True,32.62505400976677,44.20248439652664,neutral,0,True,57.53968253968254,144.4762,0.16909045039109438,2.04167,0.5416666666666666,1,,,False,,,False,,True,3,True,,2026-08-12T08:14:55.663843,nasdaq100|sp500,,120.0,115.0,112.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CBRE,NYQ,Real Estate,United States,42700775424,Reversal: Doble piso en formación,Reversal: Doble piso en formación,147.4600067138672,137.35166545117002,139.32841853688896,138.3400419940295,0.05514436326289363,11.2,6,POLARIDAD | POLARIDAD | FIB_786 | SMA50D | POLARIDAD | AVWAP_52w_high,True,56.0844203979201,54.68488042305474,bajando_negativo,0,True,82.53968253968253,181.25,0.22914683132830205,1.53846,0.9230769230769231,0,,,False,,,False,,True,3,True,,2026-08-12T08:14:55.690049,sp500,,142.5,137.5,132.5,reversal,double_bottom_unconfirmed,double_bottom_unconfirmed|hma_weekly_flip,0
AMCR,NYQ,Consumer Cyclical,Switzerland,21915187200,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,47.400001525878906,45.00456451508321,45.86487943958688,45.434721977335045,0.032386540862322524,9.8,5,POLARIDAD | GAP | POLARIDAD | POLARIDAD | AVWAP_pivot_low,True,62.08431603654416,61.939350267737844,bajando_positivo,0,False,48.01587301587302,48.35636,0.020176338466971533,2.07692,0.5384615384615384,1,2026-08-12,0,True,,,False,,True,3,True,Earnings en 0 días (2026-08-12),2026-08-12T08:14:55.626696,sp500,,46.0,45.0,44.0,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
BXP,NYQ,Real Estate,United States,12207417344,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,67.48999786376953,63.78921282217026,64.88543885782242,64.33732583999634,0.03859177786913678,7.6,4,SMA200D | AVWAP_52w_high | EMA200D | HVN,True,45.69409566327399,56.04740615357174,bajando_negativo,0,False,65.07936507936508,74.55,0.10460812505108219,2.13636,0.5454545454545454,0,,,False,,,False,,True,3,True,,2026-08-12T08:14:55.689914,sp500,,66.0,64.0,62.0,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
