ticker,exchange,sector,country,market_cap,tipo_T,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at
GE,NYQ,Industrials,United States,315287797760,T1,SMA50W (292.20) > SMA200W (164.17); spot (300.17) > SMA200W,300.1700134277344,285.4483525258684,295.3523969653001,290.40037474558426,0.03254701750713732,6,8,POLARIDAD | FIB_786 | AVWAP_earnings | EMA200D | FIB_618 | AVWAP_pivot_low | HVN | AVWAP_52w_high,True,54.1178496782051,50.9945310793279,subiendo_positivo,1,True,79.36507936507937,349.1,0.1630075769845194,1.47619,0.8571428571428571,0,2026-07-16,55,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:27.583195
CARR,NYQ,Industrials,United States,51645489152,T1,SMA50W (61.94) > SMA200W (57.74); spot (63.59) > SMA200W,63.59000015258789,59.86839454203287,62.174221536480495,61.02130803925668,0.04039459202968209,6,8,AVWAP_52w_high | FIB_786 | POLARIDAD | POLARIDAD | EMA200D | HVN | FIB_618 | POLARIDAD,True,49.874722570425675,53.93931261384617,bajando_negativo,0,True,85.31746031746032,75.68609,0.19022000028914654,2.0,0.5384615384615384,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:23.232242
BARC.L,LSE,Financial Services,United Kingdom,59900223488,T1,SMA50W (407.08) > SMA200W (248.85); spot (440.60) > SMA200W,440.6000061035156,415.0632737342595,430.23620312786545,422.6497384310625,0.04074050708986116,6,8,EMA200D | FIB_786 | AVWAP_52w_high | FIB_618 | AVWAP_pivot_low | AVWAP_earnings | HVN | POLARIDAD,True,55.96986208143992,53.820331648690754,subiendo_negativo,1,True,78.57142857142857,539.25,0.22389921137065838,1.75,0.75,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:20.608328
UAL,NMS,Industrials,United States,32340127744,T1,SMA50W (98.31) > SMA200W (65.50); spot (99.64) > SMA200W,99.63999938964844,92.24338036678829,96.75342047549687,94.49840042114258,0.05160175632277271,6,10,FIB_786 | POLARIDAD | FIB_618 | AVWAP_earnings | HVN | POLARIDAD | AVWAP_pivot_low | EMA200D | POLARIDAD | AVWAP_52w_high,True,57.144695506690034,50.89263158774005,subiendo_positivo,1,True,71.42857142857143,130.04167,0.3051151224064539,1.34615,0.9230769230769231,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:34.520803
RR.L,LSE,Industrials,United Kingdom,100233781248,T1,SMA50W (1137.88) > SMA200W (541.67); spot (1224.60) > SMA200W,1224.5999755859375,1110.3220073667978,1179.9436693910145,1145.1328383789062,0.0648923230371685,6,13,POLARIDAD | POLARIDAD | POLARIDAD | HVN | POLARIDAD | EMA200D | FIB_786 | POLARIDAD | POLARIDAD | FIB_618 | POLARIDAD | AVWAP_pivot_low | AVWAP_52w_high,True,52.98798813243325,52.66623897565106,subiendo_negativo,1,True,88.09523809523809,1412.895,0.15376043456473898,1.68421,0.7368421052631579,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:33.449339
CDNS,NMS,Technology,United States,98869002240,T1,SMA50W (321.68) > SMA200W (266.12); spot (350.89) > SMA200W,350.8900146484375,316.14959251048447,327.23041237232803,321.69000244140625,0.0832169938956149,6,13,POLARIDAD | POLARIDAD | POLARIDAD | EMA200D | AVWAP_52w_high | HVN | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_pivot_low | POLARIDAD | GAP,True,59.36668273143192,60.22341649882509,bajando_negativo,0,True,65.07936507936508,379.5473,0.08167027887719946,1.44,0.88,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:23.760011
AXON,NMS,Industrials,United States,31421915136,T1,SMA50W (603.65) > SMA200W (388.08); spot (398.44) > SMA200W,398.44000244140625,384.29232061634303,407.8604967072508,396.0764086617969,0.00593211967956689,5,6,SMA200W | FIB_786 | AVWAP_pivot_low | AVWAP_earnings | HVN | FIB_618,True,48.79223651892553,39.280922260504994,subiendo_positivo,2,True,59.523809523809526,662.0378,0.6615746309191377,1.6,0.9,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:20.605943
BAC,NYQ,Financial Services,United States,365403471872,T1,SMA50W (50.89) > SMA200W (39.64); spot (51.23) > SMA200W,51.22999954223633,50.20770532109418,51.343572102837044,50.77563871196561,0.00886903834336598,5,4,HVN | EMA200D | POLARIDAD | AVWAP_pivot_low,True,48.650411404235165,50.06001837156183,subiendo_negativo,2,True,51.587301587301596,62.97826,0.22932384467577194,1.48,0.88,0,2026-07-14,53,False,2026-06-04,13,True,0.28,True,2,True,Ex-dividend en 13 días ($0.28) | Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:18.933873
EDP.LS,LIS,Utilities,Portugal,18470361088,T1,SMA50W (4.08) > SMA200W (4.06); spot (4.44) > SMA200W,4.435999870300293,4.3194823484063365,4.426804028385422,4.373143188395879,0.014169676226829735,5,8,DIVERGENCIA | FIB_786 | HVN | FIB_618 | AVWAP_pivot_low | AVWAP_earnings | POLARIDAD | POLARIDAD,True,49.39376635520995,54.24173616685654,subiendo_negativo,2,True,84.92063492063492,4.84762,0.09279083447580061,2.09524,0.5714285714285714,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:27.053502
CVX,NYQ,Energy,United States,380415049728,T1,SMA50W (166.22) > SMA200W (159.38); spot (191.33) > SMA200W,191.3300018310547,184.22359818132549,189.08300826398698,186.65330322265623,0.024443101257731657,5,8,FIB_786 | GAP | FIB_618 | HVN | GAP | POLARIDAD | AVWAP_pivot_low | AVWAP_earnings,True,52.0878962759711,58.47557601085124,subiendo_positivo,1,True,85.31746031746032,214.86957,0.12303124415234623,1.84,0.72,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:24.931358
INGA.AS,AMS,Financial Services,Netherlands,74976780288,T1,SMA50W (22.36) > SMA200W (15.90); spot (25.97) > SMA200W,25.96500015258789,24.63560184695561,25.262737615324667,24.949169731140138,0.03912306626143063,5,9,FIB_618 | HVN | GAP | AVWAP_pivot_low | HVN | POLARIDAD | AVWAP_earnings | POLARIDAD | POLARIDAD,True,61.64506087515827,62.70627876391887,bajando_positivo,0,True,88.09523809523809,27.95737,0.07673290335850558,2.10526,0.5789473684210527,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:30.632148
CL,NYQ,Consumer Defensive,United States,72369127424,T1,SMA50W (85.00) > SMA200W (84.48); spot (90.35) > SMA200W,90.3499984741211,84.63036598400275,86.5514172648986,85.59089162445068,0.05267412208129218,5,6,SMA200W | HVN | FIB_786 | POLARIDAD | EMA200D | FIB_618,True,62.95634286866124,56.98241546522357,subiendo_positivo,1,True,52.77777777777778,95.84211,0.06078706827484903,2.0,0.65,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:24.421325
DRI,NYQ,Consumer Cyclical,United States,22571413504,T1,SMA50W (198.87) > SMA200W (169.24); spot (197.27) > SMA200W,197.27000427246094,194.266345734105,199.72691025917672,196.99662799664085,0.0013857974851691505,4,5,POLARIDAD | EMA200D | AVWAP_pivot_low | AVWAP_earnings | AVWAP_52w_high,True,51.21712746640527,49.22191229124488,subiendo_positivo,2,True,41.66666666666667,225.3077,0.14212853003650072,1.86667,0.6333333333333333,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:27.048081
AV.L,LSE,Financial Services,United Kingdom,18779066368,T1,SMA50W (646.34) > SMA200W (502.90); spot (624.00) > SMA200W,624.0,614.5879388864444,630.5280193655087,622.5579791259765,0.0023109308878581022,4,5,FIB_786 | AVWAP_pivot_low | HVN | POLARIDAD | FIB_618,True,49.27497107961013,47.10145435664378,subiendo_negativo,3,True,66.26984126984127,685.366,0.0983429487179488,2.2,0.4666666666666667,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:19.145562
FCX,NYQ,Basic Materials,United States,89574350848,T1,SMA50W (50.47) > SMA200W (42.71); spot (60.87) > SMA200W,60.869998931884766,59.18913317087614,61.99790773793733,60.593520454406736,0.004542114051741921,4,7,FIB_786 | GAP | HVN | FIB_618 | AVWAP_earnings | AVWAP_pivot_low | AVWAP_52w_high,True,47.52678659034499,54.03531840765088,bajando_negativo,0,True,89.68253968253968,67.47143,0.108451309084175,1.68182,0.8181818181818182,1,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:28.002357
EXE,NMS,Energy,United States,23346341888,T1,SMA50W (105.70) > SMA200W (93.31); spot (98.85) > SMA200W,98.8499984741211,96.2468017970976,98.83965184778167,97.54322682243964,0.013219743771908817,4,6,FIB_786 | HVN | FIB_618 | AVWAP_pivot_low | AVWAP_earnings | POLARIDAD,True,50.21733230322557,44.52531546551185,subiendo_positivo,2,True,31.746031746031743,130.92,0.3244309764382527,1.53846,0.8076923076923077,1,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:28.000200
AC.PA,PAR,Consumer Cyclical,France,10334162944,T1,SMA50W (44.71) > SMA200W (37.80); spot (44.96) > SMA200W,44.959999084472656,43.6727744678026,44.97742787543909,44.325101171620844,0.014121395146359782,4,4,AVWAP_pivot_low | AVWAP_52w_high | EMA200D | HVN,True,57.18190553327417,51.069121786983565,subiendo_positivo,1,True,72.61904761904762,55.2875,0.22970420653531654,1.4375,0.875,0,,,False,2026-05-31,9,True,1.26,True,2,True,Ex-dividend en 9 días ($1.26) | Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:18.475774
BKT.MC,MCE,Financial Services,Spain,12550293504,T1,SMA50W (13.28) > SMA200W (8.52); spot (14.00) > SMA200W,14.0,13.635193747997533,13.944806175708521,13.789999961853027,0.015000002724783761,4,10,FIB_786 | HVN | FIB_618 | AVWAP_pivot_low | POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_earnings | AVWAP_52w_high | HVN,True,51.130423232132976,52.77764209694883,subiendo_negativo,1,True,53.96825396825397,15.345,0.09607142857142859,2.5,0.5,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:20.612908
DTG.DE,GER,Industrials,Germany,30359465984,T1,SMA50W (39.56) > SMA200W (35.32); spot (39.85) > SMA200W,39.849998474121094,38.576375793242356,39.80362146017561,39.189998626708984,0.016562104709758486,4,5,POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_52w_high | EMA200D,True,42.00946837508178,46.90008806000459,subiendo_negativo,2,True,80.95238095238095,46.17059,0.15860958012290882,2.35294,0.5882352941176471,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:27.065464
GLE.PA,PAR,Financial Services,France,49934397440,T1,SMA50W (61.23) > SMA200W (34.88); spot (69.43) > SMA200W,69.43000030517578,66.92044659708506,69.19300737019415,68.0567269836396,0.019779249827164436,4,8,FIB_786 | FIB_618 | AVWAP_earnings | AVWAP_pivot_low | HVN | AVWAP_52w_high | POLARIDAD | HVN,True,53.33572647266355,54.90390339421757,subiendo_negativo,1,True,73.80952380952381,80.4935,0.1593475391933632,1.95,0.65,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:28.724958
HLT,NYQ,Consumer Cyclical,United States,73475792896,T1,SMA50W (286.51) > SMA200W (209.78); spot (323.87) > SMA200W,323.8699951171875,312.6569676425243,320.14941346992106,316.4031905562227,0.02305494387728961,4,7,GAP | FIB_786 | FIB_618 | AVWAP_pivot_low | AVWAP_earnings | POLARIDAD | AVWAP_52w_high,True,54.97578948602663,60.67302663092444,subiendo_negativo,1,True,83.73015873015873,347.33334,0.07244680037223783,2.16,0.52,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:29.786131
MSFT,NMS,Technology,United States,3113182822400,T1,SMA50W (465.73) > SMA200W (384.14); spot (421.06) > SMA200W,421.05999755859375,405.6094500975726,416.89908792732973,411.2542690124512,0.02328819788865845,4,6,FIB_786 | HVN | FIB_618 | POLARIDAD | AVWAP_pivot_low | AVWAP_earnings,True,56.36202120529192,48.08785956984413,subiendo_negativo,2,True,79.36507936507937,560.6302,0.33147343193527656,1.30909,0.9454545454545454,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:31.899999
NDA-FI.HE,HEL,Financial Services,Finland,55148494848,T1,SMA50W (14.75) > SMA200W (11.68); spot (16.17) > SMA200W,16.165000915527344,15.574784263729665,15.894518188814022,15.734651226271843,0.026622311468112975,4,7,HVN | POLARIDAD | FIB_786 | AVWAP_pivot_low | AVWAP_earnings | FIB_618 | AVWAP_52w_high,True,61.0143829099189,56.23765186817358,subiendo_positivo,1,True,34.523809523809526,17.02778,0.05337327779820367,2.11111,0.6666666666666666,0,2026-07-16,55,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:31.475890
MMM,NYQ,Industrials,United States,79069601792,T1,SMA50W (156.40) > SMA200W (118.58); spot (149.78) > SMA200W,149.77999877929688,143.8267387131545,147.64588267890485,145.73631069602968,0.026997517133283164,4,6,FIB_786 | FIB_618 | HVN | AVWAP_earnings | AVWAP_pivot_low | POLARIDAD,True,55.17292774284602,47.09319029007302,subiendo_positivo,2,True,62.698412698412696,173.43471,0.15792970632586734,2.11111,0.5,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:31.485010
BP.L,LSE,Energy,United Kingdom,87323312128,T1,SMA50W (460.01) > SMA200W (459.29); spot (563.70) > SMA200W,563.7000122070312,536.0113142262586,551.5773116282336,543.7943129272461,0.035312575569848216,4,6,DIVERGENCIA | FIB_786 | FIB_618 | GAP | AVWAP_pivot_low | GAP,True,52.564926425173475,62.219638811550524,subiendo_positivo,1,True,60.71428571428571,624.44556,0.10776218995478515,2.31579,0.47368421052631576,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:22.677772
DTE.DE,GER,Communication Services,Germany,140931596288,T1,SMA50W (29.60) > SMA200W (25.06); spot (29.16) > SMA200W,29.15999984741211,27.55755664955688,28.290443045267338,27.92399984741211,0.04238683149752119,4,7,HVN | FIB_786 | POLARIDAD | FIB_618 | POLARIDAD | AVWAP_earnings | AVWAP_pivot_low,True,55.66097820395774,48.17039513490427,subiendo_positivo,2,True,80.95238095238095,37.98824,0.3027517214946549,1.35294,1.0,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:26.680745
ABNB,NMS,Consumer Cyclical,United States,79678029824,T1,SMA50W (129.51) > SMA200W (128.85); spot (135.55) > SMA200W,135.5500030517578,127.13423863597366,131.94576319508104,129.54000091552734,0.044337897461615226,4,6,POLARIDAD | SMA200W | HVN | POLARIDAD | EMA200D | POLARIDAD,True,49.07099832808228,53.2373638220039,subiendo_negativo,2,True,38.88888888888889,156.7857,0.15666319786163063,2.17073,0.5121951219512195,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:18.610227
