ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
COR,NYQ,Healthcare,United States,61042749440,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,336.3599853515625,307.198639755249,315.5413809967041,311.37001037597656,0.061893819899828,20.2,11,POLARIDAD | HVN | FIB_786 | EMA200D | SMA50D | POLARIDAD | EMA50D | POLARIDAD | AVWAP_52w_high | FIB_618 | POLARIDAD,True,65.54948875027762,61.69826744504117,subiendo_positivo,1,True,77.77777777777779,369.30768,0.09795366893597834,1.66667,0.8,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.886444,sp500,,330.0,310.0,300.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKNG,NMS,Consumer Cyclical,United States,153326698496,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,199.60000610351562,185.17617915985107,189.6688702786255,187.42252471923828,0.04975518798200685,16.5,9,POLARIDAD | SMA200D | POLARIDAD | AVWAP_52w_high | POLARIDAD | GAP | EMA200D | POLARIDAD | SMA50W,True,47.587818668210076,56.063959610915965,bajando_negativo,0,True,35.317460317460316,238.5,0.19488974302090067,1.55263,0.7894736842105263,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.779693,nasdaq100|sp500,,192.5,187.5,177.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CAH,NYQ,Healthcare,United States,54773907456,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,245.49000549316406,230.57629273738962,236.83334967084443,233.70482120411702,0.03526276275455413,15.1,10,POLARIDAD | EMA50D | FIB_786 | GAP | POLARIDAD | SMA50D | FIB_618 | AVWAP_earnings | AVWAP_52w_high | AVWAP_pivot_low,True,64.72397616252618,65.48688655304467,subiendo_positivo,1,True,48.80952380952381,270.9375,0.1036600021891505,1.5,0.8333333333333334,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.777482,sp500,,240.0,232.5,225.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
HOOD,NMS,Financial Services,United States,96192815104,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,106.98999786376953,97.86337306480112,99.60836084406624,98.73586695443367,0.06899371125422711,9.6,5,EMA50D | SMA50D | AVWAP_52w_high | FIB_618 | SMA200D,True,56.248339570995256,56.59841262875377,bajando_positivo,0,True,48.41269841269841,123.37556,0.1531504109112538,1.65517,0.8275862068965517,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.886909,sp500,,100.0,97.5,92.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
EVRG,NMS,Utilities,United States,18680551424,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,80.7699966430664,76.89465881744385,77.78734008392334,77.3409994506836,0.03692777866914903,6.8,3,HVN | POLARIDAD | POLARIDAD,True,38.74358560278725,46.44076931324944,subiendo_negativo,2,True,43.65079365079365,91.27273,0.1300326085606589,1.92308,0.6153846153846154,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.885779,sp500,,79.0,77.0,76.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BP.L,LSE,Energy,United Kingdom,79639887872,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,542.9000244140625,472.3869912544251,488.65552430953977,480.5212577819824,0.09991618652636343,5.7,5,HVN | POLARIDAD | POLARIDAD | POLARIDAD | GAP,True,56.444822907909604,54.53842526177499,subiendo_positivo,1,True,48.80952380952381,598.7142,0.10280746560322274,2.31579,0.47368421052631576,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.778790,stoxx600,,550.0,500.0,450.0,uptrend,pullback_in_uptrend,pullback_in_uptrend|post_earnings_dip,0
CDW,NMS,Technology,United States,18541959168,Downtrend: Doble piso en formación,Downtrend: Doble piso en formación,148.6699981689453,134.29861416540766,139.5484334372253,136.9235238013165,0.06135444167662173,16.1,11,FIB_786 | AVWAP_52w_high | SMA50W | POLARIDAD | FIB_618 | EMA200D | EMA50D | HVN | POLARIDAD | SMA50D | AVWAP_earnings,True,58.192866281085074,57.98439615167386,subiendo_positivo,1,False,69.44444444444444,155.88889,0.04855648025804982,1.8,0.7,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.885078,sp500,,142.5,137.5,127.5,downtrend,double_bottom_unconfirmed,double_bottom_unconfirmed,0
BR,NYQ,Technology,United States,20954390528,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,178.05999755859375,159.36891003265382,160.810292237854,160.0896011352539,0.09687580342161606,13.5,4,SMA50D | FIB_618 | POLARIDAD | HVN,True,58.64467303837588,56.92801689748488,bajando_negativo,0,False,45.63492063492063,213.25,0.19763002877626334,2.33333,0.5555555555555556,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.769123,sp500,,172.5,160.0,155.0,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
BSX,NYQ,Healthcare,United States,68396388352,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,48.369998931884766,46.191499716835025,46.81050093929291,46.50100032806397,0.03224101771819268,11.3,4,HVN | POLARIDAD | FIB_618 | SMA50D,True,49.45482352201413,37.544450602296266,subiendo_negativo,2,False,66.66666666666666,62.68966,0.29604427091843366,1.58065,0.8387096774193549,1,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.770645,sp500,,47.0,47.0,44.0,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
ABT,NYQ,Healthcare,United States,194036547584,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,110.47000122070312,105.40000118393696,106.92430145138555,106.16215131766126,0.03209649434359816,10.5,6,EMA50D | AVWAP_52w_high | AVWAP_pivot_low | EMA200D | SMA200D | AVWAP_earnings,True,53.04740511103492,57.86965112535254,bajando_negativo,0,False,49.60317460317461,120.2,0.08807819925572136,1.59259,0.7777777777777778,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.779812,sp500,,107.5,105.0,102.5,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
AJG,NYQ,Financial Services,United States,67025477632,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,264.4599914550781,247.41122284142304,253.31826521094513,250.3647440261841,0.042130101354198826,8.3,6,FIB_786 | EMA50D | HVN | SMA50D | FIB_618 | SMA200W,True,56.960163027250815,63.25014707284485,bajando_negativo,0,False,38.095238095238095,291.55557,0.10245624828103495,1.72727,0.7272727272727273,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.774600,sp500,,255.0,250.0,240.0,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
ALC.SW,EBS,Healthcare,Switzerland,28259563520,Downtrend: Doble piso en formación,Downtrend: Doble piso en formación,58.68000030517578,55.7240387802124,56.19595938873291,55.959999084472656,0.042331985404297466,7.5,4,POLARIDAD | FIB_786 | AVWAP_52w_high | POLARIDAD,True,52.862611594168705,52.37918147756271,subiendo_negativo,1,False,82.14285714285714,74.5021,0.2696335993956811,1.61538,0.7692307692307693,0,,,False,,,False,,True,3,True,,2026-09-03T11:28:09.778580,stoxx600,,57.0,56.0,55.0,downtrend,double_bottom_unconfirmed,double_bottom_unconfirmed,0
