ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
BAS.DE,GER,Basic Materials,Germany,42637742080,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,51.41999816894531,47.79913997952801,49.32071938487143,48.55992968219972,0.040826115496474746,18.8,9,SMA200D | FIB_786 | EMA200D | POLARIDAD | HVN | FIB_618 | AVWAP_pivot_low | SMA50D | EMA50D,True,66.98290903868065,56.60305065030734,subiendo_positivo,1,True,39.682539682539684,52.54762,0.0219296357683596,2.2381,0.5714285714285714,0,,,False,,,False,,True,2,True,,2026-07-31T09:43:31.766985,stoxx600,,50.0,49.0,47.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABI.BR,BRU,Consumer Defensive,Belgium,136176156672,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,75.44000244140625,70.04017012236149,71.46638691246159,70.75327851741153,0.05267252651576919,14.3,7,FIB_786 | POLARIDAD | EMA50D | HVN | SMA50D | FIB_618 | AVWAP_pivot_low,True,66.61519494039018,64.33158608055938,subiendo_positivo,1,True,76.5873015873016,78.98258,0.04695887385933273,1.68,0.76,0,,,False,,,False,,True,2,True,,2026-07-31T09:43:31.730112,stoxx600,,74.0,71.0,68.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABNB,NMS,Consumer Cyclical,United States,83743547392,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,152.0800018310547,137.89954829025268,142.99044347000122,140.44499588012695,0.05976826835622367,13.9,10,POLARIDAD | POLARIDAD | POLARIDAD | FIB_786 | AVWAP_earnings | SMA50D | POLARIDAD | FIB_618 | EMA50D | GAP,True,60.7567254510221,63.06733196593575,subiendo_positivo,1,True,65.47619047619048,157.38158,0.03486045571484686,2.15909,0.5,0,2026-08-06,6,True,,,False,,True,2,True,Earnings en 6 días (2026-08-06),2026-07-31T09:43:31.621189,nasdaq100|sp500,,147.5,140.0,132.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKT.MC,MCE,Financial Services,Spain,14504956928,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,16.104999542236328,14.794957252528508,15.291376923852434,15.043167088190472,0.05051987839242837,13.4,8,POLARIDAD | SMA50D | FIB_618 | POLARIDAD | POLARIDAD | EMA50D | POLARIDAD | AVWAP_pivot_low,True,62.82643565757418,66.1115726107816,bajando_positivo,0,True,67.06349206349206,16.25591,0.009370410559025544,2.5,0.5,0,,,False,,,False,,True,2,True,,2026-07-31T09:43:31.776535,stoxx600,,16.0,15.0,14.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CAH,NYQ,Healthcare,United States,53405962240,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,227.07000732421875,208.1015634306717,209.6716911927414,208.88662731170655,0.07662093438274038,12.0,3,SMA200D | POLARIDAD | HVN,True,49.489418107527364,58.40763580362744,subiendo_negativo,1,True,46.42857142857143,252.4,0.11155146808805161,1.47059,0.8235294117647058,0,2026-08-11,11,True,,,False,,True,2,True,Earnings en 11 días (2026-08-11),2026-07-31T09:43:31.876628,sp500,,222.5,210.0,202.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CBK.DE,GER,Financial Services,Germany,41273143296,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,37.849998474121094,33.84553606796265,35.08446423721313,34.46500015258789,0.07306563668156603,12.0,7,POLARIDAD | SMA50W | EMA200D | POLARIDAD | SMA200D | HVN | POLARIDAD,True,52.46252938239659,59.22550388445313,subiendo_negativo,1,True,40.87301587301587,40.03077,0.05761615888491911,2.23077,0.5384615384615384,0,2026-08-06,6,True,,,False,,True,2,True,Earnings en 6 días (2026-08-06),2026-07-31T09:43:31.836559,stoxx600,,37.0,34.0,33.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AIR.PA,PAR,Industrials,Netherlands,164491313152,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,208.10000610351562,189.8783739436722,194.77312225688934,192.32574810028075,0.06404076624580717,11.4,7,SMA200D | SMA50W | SMA50D | POLARIDAD | EMA50D | HVN | FIB_786,True,59.978608003190615,62.183184131522324,bajando_positivo,0,True,76.98412698412699,222.91304,0.07118228477665633,1.83333,0.7391304347826086,0,,,False,,,False,,True,2,True,,2026-07-31T09:43:31.768829,stoxx600,,202.5,192.5,185.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKR,NMS,Energy,United States,56795930624,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,59.900001525878906,56.38405275586128,56.81059879061699,56.597325773239135,0.05157600428319159,9.8,4,SMA200D | EMA200D | FIB_618 | HVN,True,56.805043952276186,52.131603767380575,subiendo_positivo,1,True,72.22222222222221,71.27273,0.18986190625066457,1.69565,0.782608695652174,0,,,False,,,False,,True,2,True,,2026-07-31T09:43:31.860853,nasdaq100|sp500,,58.0,57.0,54.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
COR,NYQ,Healthcare,United States,60537671680,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,312.2300109863281,284.64189167556765,291.56010875167846,288.101000213623,0.06620088238588558,7.8,4,POLARIDAD | SMA50D | GAP | HVN,True,60.228931796141396,52.865640847978845,subiendo_positivo,1,True,74.60317460317461,355.83334,0.13965130666309067,1.57143,0.8571428571428571,0,2026-08-05,5,True,,,False,,True,2,True,Earnings en 5 días (2026-08-05),2026-07-31T09:43:31.977523,sp500,,305.0,290.0,275.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BP.L,LSE,Energy,United Kingdom,81611030528,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,545.4500122070312,511.1448654854217,513.7644541715472,512.4546598284844,0.05809067252061492,7.5,2,AVWAP_pivot_low | SMA50D,True,61.18698673927553,56.87977363827235,bajando_positivo,0,True,69.44444444444444,593.3787,0.0878699912372114,2.31579,0.47368421052631576,0,2026-08-04,4,True,,,False,,True,2,True,Earnings en 4 días (2026-08-04),2026-07-31T09:43:31.746424,stoxx600,,550.0,500.0,500.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
