ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
COF,NYQ,Financial Services,United States,133543378944,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,221.91000366210938,204.49714933013917,211.20785250091552,207.85250091552734,0.04822743898237888,21.4,10,GAP | FIB_618 | HVN | SMA200D | AVWAP_earnings | AVWAP_pivot_low | SMA50W | POLARIDAD | POLARIDAD | POLARIDAD,True,67.76306047599857,61.939377088563866,subiendo_positivo,1,True,77.38095238095238,256.95456,0.157922381864547,1.54167,0.8333333333333334,0,,,False,,,False,,True,3,True,,2026-08-05T09:16:11.437872,sp500,,215.0,207.5,197.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BRK-B,NYQ,Financial Services,United States,1106767904768,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,517.219970703125,487.45614219665526,500.28387855529786,493.87001037597656,0.03274446677842637,19.5,13,POLARIDAD | EMA200D | POLARIDAD | SMA200D | POLARIDAD | SMA50W | FIB_786 | SMA50D | EMA50D | HVN | FIB_618 | GAP | POLARIDAD,True,69.99764968713174,62.602672234273676,subiendo_positivo,1,True,68.65079365079364,525.3333,0.015686419234441917,2.0,0.5,0,2026-08-08,3,True,,,False,,True,3,True,Earnings en 3 días (2026-08-08),2026-08-05T09:16:11.302067,sp500,,510.0,495.0,480.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BX,NYQ,Financial Services,United States,167623704576,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,137.1999969482422,127.45760018457412,131.84200014959333,129.64980016708373,0.03905245566929659,15.8,10,SMA200W | POLARIDAD | HVN | AVWAP_52w_high | POLARIDAD | AVWAP_pivot_low | AVWAP_earnings | EMA200D | POLARIDAD | SMA200D,True,66.04325230599815,58.238178305264796,subiendo_positivo,1,True,56.74603174603175,141.95238,0.034638361206018375,2.08696,0.5217391304347826,0,,,False,,,False,,True,3,True,,2026-08-05T09:16:11.390124,sp500,,132.5,130.0,122.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
DASH,NMS,Consumer Cyclical,United States,87361601536,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,202.3699951171875,185.70546519470216,191.35853016662597,188.53199768066406,0.05441253751172481,15.8,8,POLARIDAD | HVN | EMA200D | AVWAP_52w_high | AVWAP_pivot_low | SMA200D | POLARIDAD | POLARIDAD,True,63.7625351343811,58.22584081349064,subiendo_positivo,1,True,56.74603174603175,245.2,0.21164207103928967,1.61364,0.7954545454545454,0,,,False,,,False,,True,3,True,,2026-08-05T09:16:11.457990,nasdaq100|sp500,,195.0,187.5,177.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABBV,NYQ,Healthcare,United States,433120477184,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,243.8000030517578,223.92838388338683,225.49871409830723,224.71354899084702,0.07506681183086485,15.0,5,EMA200D | SMA200D | SMA50W | POLARIDAD | HVN,True,44.11978768318823,56.30904239502713,bajando_negativo,0,True,50.39682539682539,272.17856,0.11640097043894437,1.74194,0.7741935483870968,0,,,False,,,False,,True,3,True,,2026-08-05T09:16:11.276225,sp500,,237.5,225.0,217.5,uptrend,pullback_in_uptrend,pullback_in_uptrend|post_earnings_dip,0
CDNS,NMS,Technology,United States,92573351936,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,340.6199951171875,324.86243284088135,330.27676820892333,327.56960052490234,0.03036588296792638,14.1,6,POLARIDAD | FIB_786 | SMA200D | POLARIDAD | HVN | SMA50W,True,44.017969539959836,49.910906187824516,subiendo_positivo,3,True,81.34920634920636,403.6727,0.18511157825928493,1.44,0.88,0,,,False,,,False,,True,3,True,,2026-08-05T09:16:11.385790,nasdaq100|sp500,,330.0,330.0,310.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABNB,NMS,Consumer Cyclical,United States,89405579264,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,149.9199981689453,140.56212369263176,143.54762477916603,142.0548742358989,0.04250515920229826,12.7,6,AVWAP_earnings | FIB_618 | POLARIDAD | SMA50D | GAP | EMA50D,True,56.657348162223485,60.90474025609462,bajando_positivo,0,True,62.698412698412696,158.34615,0.056204321864780304,2.15556,0.5111111111111111,0,2026-08-06,1,True,,,False,,True,3,True,Earnings en 1 días (2026-08-06),2026-08-05T09:16:11.248243,nasdaq100|sp500,,145.0,142.5,137.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BSX,NYQ,Healthcare,United States,70186188800,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,49.09000015258789,45.81149247816247,46.42171059146396,46.11660153481321,0.05435505302159309,12.0,4,AVWAP_pivot_low | SMA50D | POLARIDAD | AVWAP_earnings,True,67.6363686343006,35.06005826180882,subiendo_positivo,2,True,59.92063492063492,62.68966,0.2770352374239131,1.58065,0.8387096774193549,1,,,False,,,False,,True,3,True,,2026-08-05T09:16:11.374805,sp500,,47.0,46.0,44.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
APH,NYQ,Technology,United States,201395503104,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,171.3300018310547,153.8943523521247,157.40704691405375,155.65069963308923,0.08126396292652878,12.0,6,POLARIDAD | EMA50D | POLARIDAD | POLARIDAD | SMA50D | AVWAP_pivot_low,True,63.47701663060199,63.24211889528109,subiendo_positivo,1,True,67.85714285714286,198.05882,0.15600780880923648,1.47059,0.8823529411764706,0,,,False,,,False,,True,3,True,,2026-08-05T09:16:11.355096,sp500,,162.5,155.0,145.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AVGO,NMS,Technology,United States,1866065772544,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,418.1600036621094,385.9401717004302,397.03647733819116,391.4883245193107,0.05051541548432475,10.9,7,AVWAP_pivot_low | POLARIDAD | EMA50D | AVWAP_earnings | AVWAP_52w_high | SMA50D | GAP,True,61.760548671613435,57.58382716001528,subiendo_positivo,1,True,63.095238095238095,527.88446,0.26239825754964485,1.3125,0.9166666666666666,1,2026-09-02,28,True,,,False,,True,3,True,Earnings en 28 días (2026-09-02),2026-08-05T09:16:11.278765,nasdaq100|sp500|watchlist,,400.0,390.0,370.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
