ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
ABT,NYQ,Healthcare,United States,163939450880,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,94.12000274658203,87.99365839551143,90.09024638239163,89.04195238895153,0.04281508974283094,16.9,8,HVN | FIB_786 | GAP | SMA50D | POLARIDAD | AVWAP_earnings | FIB_618 | AVWAP_pivot_low,True,63.278946264507056,41.08831984366395,subiendo_positivo,2,True,75.79365079365078,116.54167,0.23822425200930208,1.66667,0.7407407407407407,0,2026-07-16,17,True,,,False,,True,3,True,Earnings en 17 días (2026-07-16),2026-06-29T11:49:56.928959,sp500,,92.0,89.0,86.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AJG,NYQ,Financial Services,United States,58071461888,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,226.00999450683594,208.0847756657958,210.59053760780867,209.33765663680225,0.06822466826156613,14.2,4,AVWAP_earnings | FIB_618 | POLARIDAD | SMA50D,True,63.44785857877118,50.054338883035356,subiendo_positivo,1,True,81.74603174603175,264.73685,0.17135018996689877,1.63636,0.7727272727272727,0,2026-07-30,31,True,,,False,,True,3,True,Earnings en 31 días (2026-07-30),2026-06-29T11:49:56.925981,sp500,,220.0,210.0,202.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ACGL,NMS,Financial Services,Bermuda,34079461376,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,97.54000091552734,90.96567364505768,92.05150767513275,91.50859066009522,0.05626915305391267,13.5,6,FIB_618 | POLARIDAD | HVN | POLARIDAD | AVWAP_pivot_low | POLARIDAD,True,66.38214519830514,56.01115672563291,subiendo_positivo,1,True,56.74603174603175,108.71053,0.11452254438819098,2.25,0.5,0,2026-07-28,29,True,,,False,,True,3,True,Earnings en 29 días (2026-07-28),2026-06-29T11:49:56.926183,sp500,,96.0,92.0,89.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKNG,NMS,Consumer Cyclical,United States,140609454080,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,181.4600067138672,167.2975452552915,173.4105228201497,170.35403403772062,0.04435954808714518,11.6,7,AVWAP_earnings | SMA50D | HVN | EMA50D | GAP | POLARIDAD | AVWAP_pivot_low,True,62.42955071497291,51.673821256992845,subiendo_positivo,1,True,80.15873015873017,224.40572,0.23666764960419728,1.54054,0.8108108108108109,0,2026-07-29,30,True,,,False,,True,3,True,Earnings en 30 días (2026-07-29),2026-06-29T11:49:56.953129,nasdaq100|sp500,,175.0,170.0,160.0,uptrend,pullback_in_uptrend,pullback_in_uptrend|post_earnings_dip,0
ABI.BR,BRU,Consumer Defensive,Belgium,143016329216,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,73.95999908447266,70.12610141951649,70.43027880046155,70.27819010998903,0.04772472049356939,8.2,3,AVWAP_earnings | FIB_786 | POLARIDAD,True,63.913848165905385,65.14938981038526,subiendo_positivo,1,True,52.77777777777778,80.24744,0.08501137092154654,1.64,0.8,0,2026-07-30,31,True,,,False,,True,3,True,Earnings en 31 días (2026-07-30),2026-06-29T11:49:56.909491,stoxx600,,72.0,70.0,69.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BP.L,LSE,Energy,United Kingdom,72825380864,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,471.3500061035156,429.0933175854492,440.28469510986326,434.68900634765623,0.06590709789198548,6.4,5,HVN | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD,True,29.880625268684128,42.22429939432313,bajando_negativo,0,True,64.28571428571429,637.555,0.3526148122293291,2.31579,0.47368421052631576,0,,,False,,,False,,True,3,True,,2026-06-29T11:49:56.975259,stoxx600,,450.0,450.0,400.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AMCR,NYQ,Consumer Cyclical,Switzerland,19894734848,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,43.029998779296875,39.944231702018726,40.3765089153529,40.16037030868581,0.061666045531487544,11.4,5,AVWAP_pivot_low | POLARIDAD | EMA50D | GAP | AVWAP_52w_high,True,66.8297414737648,54.47583876956376,subiendo_positivo,1,False,54.36507936507936,48.21455,0.12048690141254625,1.75,0.6666666666666666,0,,,False,,,False,,True,3,True,,2026-06-29T11:49:56.950907,sp500,,42.0,40.0,39.0,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
AXON,NMS,Industrials,United States,37466263552,Reversal: Doble piso en formación,Reversal: Doble piso en formación,464.8299865722656,435.7341198623569,439.4075720666676,437.5708459645123,0.054691855603092976,10.5,3,EMA50D | AVWAP_pivot_low | POLARIDAD,True,57.797742069109084,48.79203674425656,subiendo_negativo,2,True,61.111111111111114,662.0378,0.42425794188102595,1.6,0.9,0,2026-08-03,35,True,,,False,,True,3,True,Earnings en 35 días (2026-08-03),2026-06-29T11:49:56.923912,nasdaq100|sp500,,440.0,440.0,410.0,reversal,double_bottom_unconfirmed,double_bottom_unconfirmed|hma_weekly_flip,0
BKT.MC,MCE,Financial Services,Spain,13174887424,Reversal: Doble piso en formación,Reversal: Doble piso en formación,14.65999984741211,13.504076307315827,13.743623392086029,13.623849849700928,0.06250862652552114,10.2,4,HVN | EMA200D | SMA50W | POLARIDAD,True,54.77747405128244,56.16088488860874,bajando_negativo,0,True,47.61904761904761,15.40136,0.05057027014354043,2.5,0.5,0,2026-07-23,24,True,,,False,,True,3,True,Earnings en 24 días (2026-07-23),2026-06-29T11:49:56.955090,stoxx600,,14.5,13.5,13.0,reversal,double_bottom_unconfirmed,double_bottom_unconfirmed|hma_weekly_flip,0
APH,NYQ,Technology,United States,201414000640,Reversal: Doble piso confirmado,Reversal: Doble piso confirmado,163.72000122070312,153.89446330615775,157.1850278939879,155.53974560007282,0.039915546530602246,7.9,4,POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_pivot_low,True,62.834058052014,62.111354930067776,bajando_positivo,0,True,71.82539682539682,183.27779,0.11945876272583189,1.55556,0.8333333333333334,0,2026-07-29,30,True,,,False,,True,3,True,Earnings en 30 días (2026-07-29),2026-06-29T11:49:56.923584,sp500,,157.5,155.0,147.5,reversal,double_bottom_confirmed,double_bottom_confirmed|hma_weekly_flip,0
BARC.L,LSE,Financial Services,United Kingdom,68646887424,Reversal: Doble piso en formación,Reversal: Doble piso en formación,509.0,485.15022094940514,493.4393069709914,489.2947639601983,0.03057110614736459,5.5,3,AVWAP_52w_high | POLARIDAD | POLARIDAD,True,64.0751427275054,66.77244897687686,bajando_positivo,0,True,73.4126984126984,550.941,0.08239882121807462,1.70588,0.7647058823529411,0,2026-07-28,29,True,,,False,,True,3,True,Earnings en 29 días (2026-07-28),2026-06-29T11:49:56.943335,stoxx600,,500.0,500.0,450.0,reversal,double_bottom_unconfirmed,double_bottom_unconfirmed|hma_weekly_flip,0
