ticker,exchange,sector,country,market_cap,tipo_T,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at
CARR,NYQ,Industrials,United States,51645489152,T1,SMA50W (61.91) > SMA200W (57.73); spot (62.18) > SMA200W,62.18000030517578,59.611223595316446,61.9287773202109,60.77000045776367,0.022676099075135302,6,7,AVWAP_52w_high | FIB_786 | POLARIDAD | POLARIDAD | EMA200D | HVN | FIB_618,True,46.22762698387467,51.75552262390859,bajando_negativo,0,True,86.90476190476191,75.68609,0.21720954693691086,2.0,0.5384615384615384,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:19.033964
NDAQ,NMS,Financial Services,United States,51130544128,T1,SMA50W (90.24) > SMA200W (69.86); spot (90.41) > SMA200W,90.41000366210938,87.04199759451465,89.1915307483675,88.11676417144108,0.025364886603023003,6,10,POLARIDAD | POLARIDAD | AVWAP_52w_high | HVN | FIB_786 | EMA200D | FIB_618 | POLARIDAD | AVWAP_pivot_low | AVWAP_earnings,True,53.5738391288827,52.11475282319619,bajando_negativo,0,True,44.84126984126984,106.46667,0.17759833743508557,1.70588,0.8235294117647058,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:29.603610
APP,NMS,Communication Services,United States,163229663232,T1,SMA50W (502.10) > SMA200W (204.96); spot (485.89) > SMA200W,485.8900146484375,458.77784362642683,487.9221685806044,473.3500061035156,0.025808327331021848,6,8,FIB_786 | FIB_618 | HVN | POLARIDAD | POLARIDAD | AVWAP_pivot_low | EMA200D | AVWAP_earnings,True,54.37444191988382,50.474426898265335,bajando_negativo,0,True,41.66666666666667,644.4667,0.3263633344395842,1.46875,0.875,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:16.048975
AZN.L,LSE,Healthcare,United Kingdom,217211781120,T1,SMA50W (12978.60) > SMA200W (11564.76); spot (14006.00) > SMA200W,14006.0,13328.242460516085,13810.151786921462,13569.197123718774,0.031186839660233216,6,7,FIB_786 | EMA200D | FIB_618 | AVWAP_pivot_low | AVWAP_earnings | HVN | POLARIDAD,True,50.92079761236647,51.19330875569368,subiendo_positivo,1,True,59.12698412698413,16495.914,0.17777481079537338,1.58333,0.8333333333333334,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:16.029874
GE,NYQ,Industrials,United States,315287797760,T1,SMA50W (292.24) > SMA200W (164.18); spot (301.76) > SMA200W,301.760009765625,285.5738350544339,295.34687684277895,290.46035594860643,0.03744582930586108,6,8,POLARIDAD | FIB_786 | AVWAP_earnings | EMA200D | FIB_618 | AVWAP_pivot_low | HVN | AVWAP_52w_high,True,54.997979061759,51.45981090048269,subiendo_positivo,1,True,78.57142857142857,349.1,0.15687960200937057,1.47619,0.8571428571428571,0,2026-07-16,55,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:22.852333
BARC.L,LSE,Financial Services,United Kingdom,59900223488,T1,SMA50W (407.10) > SMA200W (248.86); spot (441.45) > SMA200W,441.45001220703125,416.3452782844839,431.0987118494729,423.7219950669784,0.04015860607053,6,8,EMA200D | FIB_786 | AVWAP_52w_high | FIB_618 | AVWAP_pivot_low | AVWAP_earnings | POLARIDAD | HVN,True,56.33112785488961,54.00257871428679,subiendo_positivo,1,True,78.17460317460318,539.25,0.22154260978274132,1.75,0.75,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:16.968087
UAL,NMS,Industrials,United States,32340127744,T1,SMA50W (98.31) > SMA200W (65.50); spot (99.64) > SMA200W,99.63999938964844,92.24338036678829,96.75342047549687,94.49840042114258,0.05160175632277271,6,10,FIB_786 | POLARIDAD | FIB_618 | AVWAP_earnings | HVN | POLARIDAD | AVWAP_pivot_low | EMA200D | POLARIDAD | AVWAP_52w_high,True,57.144695506690034,50.89263158774005,subiendo_positivo,1,True,71.42857142857143,130.04167,0.3051151224064539,1.34615,0.9230769230769231,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:30.940375
RR.L,LSE,Industrials,United Kingdom,100233781248,T1,SMA50W (1137.55) > SMA200W (541.59); spot (1208.20) > SMA200W,1208.199951171875,1111.7084935523726,1178.5571832054397,1145.1328383789062,0.05219923468114516,6,13,POLARIDAD | POLARIDAD | POLARIDAD | HVN | POLARIDAD | EMA200D | FIB_786 | POLARIDAD | POLARIDAD | FIB_618 | POLARIDAD | AVWAP_pivot_low | AVWAP_52w_high,True,50.963895819325266,51.679515061869346,subiendo_positivo,1,True,87.3015873015873,1412.895,0.16942150066268757,1.68421,0.7368421052631579,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:30.937557
BAC,NYQ,Financial Services,United States,365403471872,T1,SMA50W (50.90) > SMA200W (39.64); spot (51.49) > SMA200W,51.4900016784668,50.22628833567471,51.333521819461055,50.77990507756788,0.013790960919620211,5,4,HVN | EMA200D | POLARIDAD | AVWAP_pivot_low,True,50.489987308149765,50.63971117824494,subiendo_negativo,1,True,49.60317460317461,62.97826,0.22311629339755124,1.48,0.88,0,2026-07-14,53,False,2026-06-04,13,True,0.28,True,2,True,Ex-dividend en 13 días ($0.28) | Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:15.597526
EDP.LS,LIS,Utilities,Portugal,18470361088,T1,SMA50W (4.08) > SMA200W (4.06); spot (4.47) > SMA200W,4.4679999351501465,4.336177254677358,4.439047391536075,4.387612323106716,0.017991856134780524,5,11,DIVERGENCIA | FIB_786 | HVN | FIB_618 | AVWAP_pivot_low | AVWAP_earnings | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_52w_high,True,51.25527000168515,54.99142639267308,subiendo_positivo,1,True,82.53968253968253,4.84762,0.0849642055415778,2.09524,0.5714285714285714,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:23.052821
