ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
BAS.DE,GER,Basic Materials,Germany,42637742080,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,51.66999816894531,47.75219887404183,49.2498562039222,48.501027538982015,0.046838437212828585,19.0,9,SMA200D | FIB_786 | EMA200D | POLARIDAD | HVN | AVWAP_pivot_low | FIB_618 | SMA50D | EMA50D,True,67.92935100189855,57.186603677284026,subiendo_positivo,1,True,44.047619047619044,52.2619,0.011455425818273524,2.2381,0.5714285714285714,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.451045,stoxx600,,51.0,49.0,47.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BATS.L,LSE,Consumer Defensive,United Kingdom,98104344576,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,4694.0,4264.502075,4431.347925,4347.925,0.05595485193864507,17.2,12,HVN | POLARIDAD | SMA50W | EMA200D | POLARIDAD | SMA200D | POLARIDAD | POLARIDAD | FIB_618 | POLARIDAD | POLARIDAD | POLARIDAD,True,56.415548760163695,54.98764180515108,subiendo_positivo,1,True,76.19047619047619,5116.667,0.09004409884959541,1.75,0.75,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.442608,stoxx600,,4500.0,4300.0,4100.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BRK-B,NYQ,Financial Services,United States,1067491590144,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,509.1600036621094,487.0641919238892,492.5392029425504,489.80169743321983,0.03264357097968155,16.5,11,AVWAP_earnings | POLARIDAD | EMA200D | AVWAP_52w_high | POLARIDAD | SMA200D | SMA50D | POLARIDAD | AVWAP_pivot_low | EMA50D | SMA50W,True,64.24593128915149,59.547867997853004,subiendo_positivo,1,True,78.57142857142857,525.3333,0.031764663802272386,,0.5,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.467835,sp500,,500.0,490.0,480.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKNG,NMS,Consumer Cyclical,United States,137509945344,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,201.3000030517578,185.17676488494874,188.49683435821532,186.83679962158203,0.06360242672351359,13.5,7,POLARIDAD | AVWAP_52w_high | SMA200D | POLARIDAD | POLARIDAD | GAP | POLARIDAD,True,69.55741562947179,60.349256516858716,subiendo_positivo,1,True,82.53968253968253,223.95,0.11251861204601399,1.55263,0.7894736842105263,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.452582,nasdaq100|sp500,,195.0,187.5,177.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AIR.PA,PAR,Industrials,Netherlands,164491313152,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,204.75,189.86923709857177,194.05585775006102,191.9625474243164,0.05223024297894494,12.5,7,SMA200D | SMA50W | SMA50D | POLARIDAD | EMA50D | HVN | FIB_786,True,56.994533635015316,60.38690938114232,bajando_positivo,0,True,71.42857142857143,219.31958,0.07115789987789989,1.79167,0.75,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.382621,stoxx600,,200.0,192.5,185.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CAH,NYQ,Healthcare,United States,53405962240,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,229.1199951171875,207.75078889347077,209.6715157177353,208.71115230560304,0.08488337907612527,12.0,3,SMA200D | POLARIDAD | HVN,True,52.21594218476222,59.61597882941307,subiendo_negativo,1,True,45.23809523809524,252.4,0.10160616872789974,1.47059,0.8235294117647058,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.525435,sp500,,225.0,207.5,202.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CBK.DE,GER,Financial Services,Germany,41273143296,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,36.81999969482422,33.84553606796265,35.08446423721313,34.46500015258789,0.04713567278641367,12.0,7,POLARIDAD | SMA50W | EMA200D | POLARIDAD | SMA200D | HVN | POLARIDAD,True,45.83049398311542,55.71398672661739,subiendo_negativo,1,True,37.698412698412696,40.03077,0.08720180151514545,2.23077,0.5384615384615384,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.509009,stoxx600,,36.0,34.0,33.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABNB,NMS,Consumer Cyclical,United States,83743547392,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,153.00999450683594,137.89932180680847,143.44363684187317,140.67147932434082,0.06252112939286052,11.4,9,POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_earnings | SMA50D | POLARIDAD | EMA50D | GAP | FIB_786,True,62.421554129284516,63.643814389307884,subiendo_positivo,1,True,68.25396825396825,157.09212,0.026678816023234964,2.13636,0.5227272727272727,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.382001,nasdaq100|sp500,,147.5,140.0,132.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ASML,NMS,Technology,Netherlands,674898247680,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,1550.68994140625,1406.1248836894617,1424.1858623868848,1415.1553730381734,0.08157922202335591,11.2,4,POLARIDAD | HVN | POLARIDAD | EMA200D,True,35.131066292165784,50.253370297323414,bajando_negativo,0,True,73.01587301587301,2117.0076,0.36520367061914527,1.38636,0.9090909090909091,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.405130,nasdaq100,,1465.0,1415.0,1320.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKT.MC,MCE,Financial Services,Spain,14504956928,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,15.835000038146973,15.20975770949393,15.275586242098315,15.242671975796123,0.03532767885702642,8.2,2,POLARIDAD | AVWAP_pivot_low,True,59.116080036171255,63.07478424754633,bajando_negativo,0,True,49.60317460317461,16.215,0.023997471483270916,2.5,0.5,0,,,False,,,False,,True,2,True,,2026-07-30T09:06:49.458080,stoxx600,,15.5,15.0,15.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
