ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
CTAS,NMS,Industrials,United States,80314032128,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,203.0800018310547,184.29258662994386,190.52560856048584,187.40909759521486,0.06181993873041739,18.9,10,POLARIDAD | GAP | SMA200D | HVN | POLARIDAD | SMA50W | AVWAP_52w_high | EMA200D | POLARIDAD | SMA50D,True,56.23167310136042,61.25590184105594,subiendo_negativo,1,True,71.42857142857143,216.3125,0.06515904101652326,2.2,0.5,0,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.358847,nasdaq100|sp500,,197.5,187.5,180.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CBRE,NYQ,Real Estate,United States,44904443904,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,155.07000732421875,137.35072708984376,141.20607955078125,139.27840332031252,0.0894043149456422,10.4,6,POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_52w_high | GAP | SMA50D,True,62.48819528778378,60.371674706531586,bajando_positivo,0,True,81.74603174603175,182.33333,0.17581299663434824,1.53846,0.9230769230769231,0,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.149001,sp500,,150.0,140.0,132.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CAT,NYQ,Industrials,United States,375163650048,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,816.1500244140625,757.8531384721374,778.3680861982727,768.1106123352051,0.04629288376596507,9.6,6,SMA200D | HVN | EMA200D | GAP | DIVERGENCIA | POLARIDAD,True,39.76572826518402,48.93229529817473,bajando_positivo,0,True,78.96825396825396,979.2196,0.19980343160929248,2.14286,0.5,0,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.153159,sp500,macd,780.0,770.0,720.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ARES,NYQ,Financial Services,United States,47201054720,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,143.10000610351562,133.67446706689734,135.11853431026887,134.3965006885831,0.055775481850595596,8.2,3,EMA200D | SMA200D | AVWAP_pivot_low,True,60.91004119542394,58.678158269591925,bajando_positivo,0,True,69.04761904761905,146.5,0.02375956499977283,2.0,0.6111111111111112,0,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.214208,sp500,,137.5,135.0,127.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AEP,NMS,Utilities,United States,68741054464,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,126.2699966430664,118.94023756027222,120.57975908279418,119.7599983215332,0.04506405093489546,7.5,4,POLARIDAD | HVN | POLARIDAD | POLARIDAD,True,42.5873543708616,46.933236364829746,subiendo_positivo,3,True,45.63492063492063,144.6,0.1451651528014839,2.0,0.5652173913043478,1,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.147581,nasdaq100|sp500,,125.0,120.0,117.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABBV,NYQ,Healthcare,United States,470000205824,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,265.9700012207031,249.47564170662383,252.20084281989998,250.83824226326192,0.051769591824671383,7.1,5,AVWAP_earnings | FIB_618 | AVWAP_pivot_low | AVWAP_52w_high | GAP,True,67.40646513348423,64.92227146975688,subiendo_positivo,1,True,48.01587301587302,276.4138,0.0392668298355594,1.67742,0.8064516129032258,0,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.173852,sp500,,260.0,250.0,245.0,uptrend,pullback_in_uptrend,pullback_in_uptrend|post_earnings_dip,0
BKR,NMS,Energy,United States,64007626752,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,64.4800033569336,60.32294258761212,61.79755845767567,61.0602505226439,0.04160119044053179,5.5,5,HVN | AVWAP_pivot_low | EMA50D | AVWAP_52w_high | AVWAP_earnings,True,63.12271874667199,57.780310242678695,bajando_positivo,0,True,46.82539682539682,71.91304,0.11527661687485202,1.70833,0.7916666666666666,0,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.089335,nasdaq100|sp500,,63.0,61.0,59.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CMG,NYQ,Consumer Cyclical,United States,41303240704,Downtrend: Doble piso en formación,Downtrend: Doble piso en formación,34.65999984741211,33.21893315078545,33.60238343086012,33.41065829082279,0.030514034079863216,12.0,4,AVWAP_pivot_low | POLARIDAD | SMA50D | EMA50D,True,54.35532689342831,50.394227889284195,subiendo_negativo,1,False,88.4920634920635,43.79688,0.2636145468208968,1.64706,0.7352941176470589,0,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.153771,sp500,,34.0,33.0,32.0,downtrend,double_bottom_unconfirmed,double_bottom_unconfirmed,0
COP,NYQ,Energy,United States,149590540288,Reversal: Doble piso confirmado,Reversal: Doble piso confirmado,130.5800018310547,120.64983459307373,124.36124659342477,122.50554059324925,0.047624101320474704,9.3,6,FIB_618 | POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_pivot_low | AVWAP_earnings,True,69.54253904629759,63.674698559114844,subiendo_positivo,1,False,71.03174603174604,144.5,0.1066013016828955,1.64,0.76,0,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.232250,sp500,,127.5,122.5,117.5,reversal,double_bottom_confirmed,double_bottom_confirmed|hma_weekly_flip,0
AJG,NYQ,Financial Services,United States,65994989568,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,257.45001220703125,230.86728258445575,234.57975553527413,232.72351905986494,0.08883377582971622,9.0,3,POLARIDAD | SMA200D | AVWAP_52w_high,True,57.96421866849682,61.58462025629818,subiendo_negativo,1,False,78.17460317460318,290.44443,0.12815854040991814,1.72727,0.7272727272727273,0,,,False,,,False,,True,2,True,,2026-08-20T07:18:06.144252,sp500,,250.0,235.0,225.0,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
PDD,NMS,Consumer Cyclical,Ireland,128390356992,Downtrend: Doble piso en formación,Downtrend: Doble piso en formación,90.19999694824219,83.08087798459117,85.16498388776337,84.12293093617727,0.05582054579633708,8.8,6,GAP | AVWAP_earnings | SMA50D | HVN | GAP | AVWAP_pivot_low,True,57.07585137346761,47.611145266462295,subiendo_negativo,1,False,58.333333333333336,116.81909,0.29511190634554185,1.94595,0.5945945945945946,0,2026-08-24,4,True,,,False,,True,2,True,Earnings en 4 días (2026-08-24),2026-08-20T07:18:06.321782,nasdaq100,,88.0,84.0,81.0,downtrend,double_bottom_unconfirmed,double_bottom_unconfirmed,0
