ticker,exchange,sector,country,market_cap,composite_label,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at,universes,momentum_signals,strike_aggressive,strike_natural,strike_conservative,regime,primary_trigger,triggers,wheel_candidate
BAS.DE,GER,Basic Materials,Germany,42637742080,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,51.11000061035156,47.836854299301116,49.354396036453245,48.59562516787718,0.034349531460243145,18.9,9,SMA200D | FIB_786 | EMA200D | POLARIDAD | FIB_618 | HVN | SMA50D | AVWAP_pivot_low | EMA50D,True,62.80873513125882,55.99027756732122,subiendo_positivo,1,True,48.41269841269841,52.54762,0.02812794702564081,2.2381,0.5714285714285714,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.429966,stoxx600,,50.0,49.0,47.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABNB,NMS,Consumer Cyclical,United States,83743547392,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,151.52000427246094,137.89954829025268,142.99044347000122,140.44499588012695,0.0562932983233157,13.9,10,POLARIDAD | POLARIDAD | POLARIDAD | FIB_786 | AVWAP_earnings | SMA50D | POLARIDAD | FIB_618 | EMA50D | GAP,True,59.72378897899501,62.71129965879035,subiendo_positivo,1,True,64.28571428571429,158.08974,0.04335886709536707,2.15556,0.5111111111111111,0,2026-08-06,3,True,,,False,,True,3,True,Earnings en 3 días (2026-08-06),2026-08-03T10:31:08.307993,nasdaq100|sp500,,147.5,140.0,132.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
APH,NYQ,Technology,United States,187819900928,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,160.6999969482422,151.48656462435912,155.61355677456666,153.5500606994629,0.03165177517280074,13.6,7,FIB_618 | EMA50D | SMA50D | POLARIDAD | AVWAP_pivot_low | POLARIDAD | POLARIDAD,True,55.2218640515121,58.724033367886214,subiendo_negativo,1,True,69.04761904761905,198.05882,0.2324755678980519,1.47059,0.8823529411764706,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.365548,sp500,,155.0,152.5,145.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CBK.DE,GER,Financial Services,Germany,41273143296,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,38.560001373291016,34.23274127902985,35.08465793666839,34.65869960784912,0.09012819794736458,13.1,6,SMA50W | EMA200D | POLARIDAD | SMA200D | HVN | POLARIDAD,True,56.64263591988541,61.530884979995044,subiendo_positivo,1,True,41.66666666666667,40.03077,0.03814233854586235,2.23077,0.5384615384615384,0,2026-08-06,3,True,,,False,,True,3,True,Earnings en 3 días (2026-08-06),2026-08-03T10:31:08.413202,stoxx600,,38.0,35.0,33.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKT.MC,MCE,Financial Services,Spain,14504956928,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,15.925000190734863,14.794944048131741,15.317798921783663,15.056371484957701,0.03812880764073519,13.0,8,POLARIDAD | FIB_618 | SMA50D | POLARIDAD | POLARIDAD | EMA50D | POLARIDAD | AVWAP_pivot_low,True,58.89952829343901,64.0982158411017,bajando_negativo,0,True,67.46031746031747,16.25591,0.020779265639045974,2.5,0.5,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.413531,stoxx600,,15.5,15.0,14.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CAH,NYQ,Healthcare,United States,53405962240,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,230.02999877929688,208.47997413677217,209.67188049274446,209.0759273147583,0.08850201449631395,12.0,3,SMA200D | POLARIDAD | HVN,True,53.28264103787535,60.04918435634488,subiendo_negativo,1,True,49.2063492063492,252.4,0.09724819084212633,1.47059,0.8235294117647058,0,2026-08-11,8,True,,,False,,True,3,True,Earnings en 8 días (2026-08-11),2026-08-03T10:31:08.442284,sp500,,225.0,210.0,202.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
COF,NYQ,Financial Services,United States,127025184768,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,209.00999450683594,195.80132653087844,201.54561171222997,198.6734691215542,0.035713042394065204,11.7,7,POLARIDAD | SMA50D | FIB_786 | EMA50D | FIB_618 | AVWAP_52w_high | EMA200D,True,56.7512093118885,55.506880283861896,subiendo_positivo,1,True,67.85714285714286,256.72726,0.22830135757744063,1.54167,0.8333333333333334,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.449452,sp500,,202.5,197.5,190.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AIR.PA,PAR,Industrials,Netherlands,164491313152,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,208.3000030517578,189.88834754399872,194.81594800348662,192.35214777374267,0.06473382069476354,11.4,7,SMA200D | SMA50W | SMA50D | POLARIDAD | HVN | EMA50D | FIB_786,True,59.79601908216382,61.47901236322394,bajando_negativo,0,True,78.57142857142857,224.625,0.07837252380733672,1.83333,0.75,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.388464,stoxx600,,202.5,192.5,185.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BKR,NMS,Energy,United States,56795930624,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,60.4900016784668,56.45901525586128,56.81063629061699,56.634825773239136,0.060826009022241195,9.8,4,SMA200D | EMA200D | FIB_618 | HVN,True,58.58823223368628,52.88405836501636,subiendo_positivo,1,True,67.85714285714286,71.27273,0.178256373323455,1.69565,0.782608695652174,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.382471,nasdaq100|sp500,,59.0,57.0,54.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AEE,NYQ,Utilities,United States,31488798720,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,109.61000061035156,103.30620741043091,104.28629594650268,103.7962516784668,0.04856951586720561,7.5,3,POLARIDAD | POLARIDAD | HVN,True,44.39655271326241,49.67838985159951,bajando_negativo,0,True,81.34920634920636,121.625,0.1096159047782519,1.76471,0.6470588235294118,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.381710,sp500,,107.5,105.0,100.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BP.L,LSE,Energy,United Kingdom,81611030528,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,544.0,512.7356713656916,513.9196441260124,513.327657745852,0.05529477182718314,7.5,2,SMA50D | AVWAP_pivot_low,True,59.07796957998651,56.2321202253918,bajando_positivo,0,True,74.20634920634922,594.57886,0.09297584558823524,2.31579,0.47368421052631576,0,2026-08-04,1,True,,,False,,True,3,True,Earnings en 1 días (2026-08-04),2026-08-03T10:31:08.372721,stoxx600,,550.0,500.0,500.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CMI,NYQ,Industrials,United States,91326693376,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,634.2000122070312,578.9590455805436,584.1540169649624,581.556531272753,0.07891200611603212,7.5,3,SMA200D | HVN | EMA200D,True,43.103082345198075,52.61107054761895,bajando_negativo,1,True,59.12698412698413,754.86053,0.19025625271287416,1.95455,0.6363636363636364,0,2026-08-04,1,True,,,False,,True,3,True,Earnings en 1 días (2026-08-04),2026-08-03T10:31:08.424776,sp500,,610.0,580.0,555.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
AEP,NMS,Utilities,United States,73747988480,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,127.8499984741211,114.96478182983398,115.47522061157227,115.22000122070312,0.09679138060415136,7.5,3,POLARIDAD | HVN | POLARIDAD,True,38.05052977123535,48.28245943703181,bajando_negativo,0,True,61.904761904761905,145.5238,0.13823857439823417,2.04167,0.5416666666666666,1,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.366075,nasdaq100|sp500,,125.0,115.0,112.5,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
ABI.BR,BRU,Consumer Defensive,Belgium,136176156672,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,73.19999694824219,67.64563292966842,68.88826664461136,68.2669497871399,0.05890342190423227,6.3,4,HVN | GAP | POLARIDAD | POLARIDAD,True,55.76292598723517,59.87876541936139,subiendo_positivo,1,True,51.19047619047619,81.04103,0.10711794233136396,1.68,0.76,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.358730,stoxx600,,71.0,68.0,66.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
CME,NMS,Financial Services,United States,92249309184,Uptrend: Pullback en tendencia,Uptrend: Pullback en tendencia,267.7900085449219,255.5416582158581,258.8351946562892,257.18842643607366,0.03343968633217503,5.1,3,AVWAP_pivot_low | EMA50D | AVWAP_earnings,True,66.87335745289556,49.42620832626826,subiendo_positivo,2,True,76.98412698412699,283.93332,0.06028347189947558,2.4375,0.5625,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.448942,sp500,,260.0,255.0,250.0,uptrend,pullback_in_uptrend,pullback_in_uptrend,0
BDX,NYQ,Healthcare,United States,43083501568,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,165.6199951171875,149.94138031677258,155.20458515925168,152.57298273801212,0.06288739442702075,21.8,16,AVWAP_earnings | POLARIDAD | FIB_786 | HVN | SMA50D | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | FIB_618 | AVWAP_52w_high | EMA50D | POLARIDAD | SMA50W | EMA200D | SMA200D,True,63.769998520242666,58.83282625003404,subiendo_positivo,1,False,76.19047619047619,180.25,0.08833477426720582,2.07143,0.5,0,2026-08-06,3,True,,,False,,True,3,True,Earnings en 3 días (2026-08-06),2026-08-03T10:31:08.319289,sp500,,162.5,152.5,145.0,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
BALL,NYQ,Consumer Cyclical,United States,16997177344,Reversal: Doble piso en formación,Reversal: Doble piso en formación,64.9000015258789,58.32805746973328,59.57074917749354,58.94940332361341,0.08211482624172706,15.2,4,EMA200D | AVWAP_earnings | POLARIDAD | SMA50D,True,61.54760298042976,60.70632335585759,bajando_positivo,0,False,64.28571428571429,71.14286,0.09619196190052093,1.6,0.8,0,2026-08-04,1,True,,,False,,True,3,True,Earnings en 1 días (2026-08-04),2026-08-03T10:31:08.320305,sp500,,63.0,59.0,57.0,reversal,double_bottom_unconfirmed,double_bottom_unconfirmed|hma_weekly_flip,0
CBRE,NYQ,Real Estate,United States,40836202496,Reversal: Doble piso en formación,Reversal: Doble piso en formación,146.80999755859375,135.6607096495082,139.32105334582604,137.49088149766712,0.05101113232958656,11.3,8,SMA50D | FIB_786 | POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_52w_high | FIB_618 | EMA50D,True,59.84760176203348,54.35169695943859,subiendo_positivo,1,True,89.28571428571429,181.25,0.23458894499103033,1.53846,0.9230769230769231,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.447613,sp500,,142.5,137.5,130.0,reversal,double_bottom_unconfirmed,double_bottom_unconfirmed|hma_weekly_flip,0
BXP,NYQ,Real Estate,United States,12323102720,Downtrend: Doble piso confirmado,Downtrend: Doble piso confirmado,70.12000274658203,63.8621901209402,64.35781824280186,64.11000418187103,0.08217604503817638,7.5,3,SMA200D | AVWAP_52w_high | EMA200D,True,56.793779363702065,62.79631956039079,subiendo_positivo,1,False,62.698412698412696,73.6,0.049629165959888644,2.13636,0.5454545454545454,0,,,False,,,False,,True,3,True,,2026-08-03T10:31:08.425756,sp500,,68.0,64.0,62.0,downtrend,double_bottom_confirmed,double_bottom_confirmed,0
